player_id,match_id,name,team,pos,shot,goal,assist,cross,throw,corner
285508,2057973,K. Iheanacho,Nigeria,FWD,1,0,0,1,0,0
424624,2057973,O. Etebo,Nigeria,FWD,2,0,0,0,1,0
3323,2057974,G. Higuaín,Argentina,FWD,1,0,0,0,1,0
3359,2057974,L. Messi,Argentina,FWD,1,0,0,0,0,0
8325,2057974,S. Agüero,Argentina,FWD,1,0,0,1,0,0
14943,2057974,M. Mandžukić,Croatia,FWD,3,0,0,1,0,0
69411,2057974,A. Kramarić,Croatia,FWD,0,0,0,1,0,0
69616,2057974,A. Rebić,Croatia,FWD,2,1,0,0,0,0
89186,2057974,P. Dybala,Argentina,FWD,1,0,0,1,0,0
285396,2057974,C. Pavón,Argentina,FWD,0,0,0,2,0,1
37948,2057975,A. Finnbogason,Iceland,FWD,2,0,0,0,0,0
56146,2057975,R. Gíslason,Iceland,FWD,1,0,0,2,0,0
58105,2057975,J. Böðvarsson,Iceland,FWD,0,0,0,1,0,0
101606,2057975,A. Musa,Nigeria,FWD,3,2,0,2,2,0
285508,2057975,K. Iheanacho,Nigeria,FWD,2,0,0,0,0,3
424624,2057975,O. Etebo,Nigeria,FWD,2,0,0,3,0,3
3323,2057976,G. Higuaín,Argentina,FWD,2,0,0,1,0,0
3359,2057976,L. Messi,Argentina,FWD,1,1,0,3,0,0
5295,2057976,O. Ighalo,Nigeria,FWD,2,0,0,0,0,0
101606,2057976,A. Musa,Nigeria,FWD,1,0,0,4,3,0
285396,2057976,C. Pavón,Argentina,FWD,0,0,0,3,0,3
285508,2057976,K. Iheanacho,Nigeria,FWD,0,0,0,1,0,1
424624,2057976,O. Etebo,Nigeria,FWD,2,0,0,0,0,2
37948,2057977,A. Finnbogason,Iceland,FWD,1,0,0,2,0,0
69411,2057977,A. Kramarić,Croatia,FWD,2,0,0,0,0,0
135810,2057977,M. Pjaca,Croatia,FWD,1,0,0,1,0,0
216568,2057977,A. Gudmundsson,Iceland,FWD,0,0,0,1,0,0
3802,2057978,Philippe Coutinho,Brazil,FWD,4,1,0,0,1,1
15808,2057978,Roberto Firmino,Brazil,FWD,2,0,0,0,0,0
40810,2057978,Neymar,Brazil,FWD,3,0,0,2,0,3
340386,2057978,Gabriel Jesus,Brazil,FWD,0,0,0,2,0,0
20941,2057979,A. Ljajić,Serbia,FWD,0,0,0,2,0,4
26038,2057979,J. Campbell,Costa Rica,FWD,1,0,0,1,0,0
101796,2057979,M. Ureña,Costa Rica,FWD,2,0,0,1,0,0
125273,2057979,D. Colindres,Costa Rica,FWD,0,0,0,1,1,0
128214,2057979,A. Mitrović,Serbia,FWD,4,0,0,1,0,0
3802,2057980,Philippe Coutinho,Brazil,FWD,6,1,0,0,0,0
15808,2057980,Roberto Firmino,Brazil,FWD,1,0,0,0,1,0
40810,2057980,Neymar,Brazil,FWD,5,1,0,6,2,7
340386,2057980,Gabriel Jesus,Brazil,FWD,2,0,1,0,0,0
15199,2057981,M. Gavranović,Switzerland,FWD,1,0,0,0,0,0
20941,2057981,A. Ljajić,Serbia,FWD,1,0,0,0,0,0
128214,2057981,A. Mitrović,Serbia,FWD,6,1,0,0,0,0
282772,2057981,B. Embolo,Switzerland,FWD,1,0,0,1,0,0
3802,2057982,Philippe Coutinho,Brazil,FWD,2,0,1,0,0,0
20941,2057982,A. Ljajić,Serbia,FWD,0,0,0,3,1,3
40810,2057982,Neymar,Brazil,FWD,7,0,1,1,1,6
128214,2057982,A. Mitrović,Serbia,FWD,4,0,0,0,0,0
340386,2057982,Gabriel Jesus,Brazil,FWD,1,0,0,0,0,0
15199,2057983,M. Gavranović,Switzerland,FWD,2,0,0,0,0,0
26038,2057983,J. Campbell,Costa Rica,FWD,2,0,1,1,2,3
50023,2057983,J. Drmic,Switzerland,FWD,3,1,0,0,0,0
125273,2057983,D. Colindres,Costa Rica,FWD,3,0,0,4,1,0
282772,2057983,B. Embolo,Switzerland,FWD,1,0,1,2,0,0
3685,2057984,C. Vela,Mexico,FWD,1,0,0,2,0,0
7941,2057984,J. Hernández,Mexico,FWD,1,0,1,0,0,0
14731,2057984,M. Gómez,Germany,FWD,2,0,0,0,0,0
14732,2057984,T. Müller,Germany,FWD,0,0,0,10,1,0
15024,2057984,M. Reus,Germany,FWD,1,0,0,3,0,2
173214,2057984,T. Werner,Germany,FWD,3,0,0,2,0,0
295156,2057984,H. Lozano,Mexico,FWD,2,1,0,1,0,0
123,2057985,O. Toivonen,Sweden,FWD,1,0,0,1,0,0
14908,2057985,M. Berg,Sweden,FWD,3,0,0,0,1,0
14911,2057985,Son Heung-Min,Korea Republic,FWD,0,0,0,2,1,1
349687,2057985,Hwang Hee-Chan,Korea Republic,FWD,1,0,0,1,0,0
403546,2057985,Lee Seung-Woo,Korea Republic,FWD,1,0,0,0,0,0
123,2057986,O. Toivonen,Sweden,FWD,1,1,0,1,0,0
151,2057986,J. Guidetti,Sweden,FWD,1,0,0,0,0,0
14731,2057986,M. Gómez,Germany,FWD,1,0,0,0,1,0
14732,2057986,T. Müller,Germany,FWD,1,0,0,8,2,1
14908,2057986,M. Berg,Sweden,FWD,3,0,0,0,0,0
15024,2057986,M. Reus,Germany,FWD,2,1,0,6,1,2
173214,2057986,T. Werner,Germany,FWD,1,0,0,5,0,0
3685,2057987,C. Vela,Mexico,FWD,1,1,0,2,0,0
7941,2057987,J. Hernández,Mexico,FWD,3,1,0,1,0,0
8297,2057987,G. dos Santos,Mexico,FWD,0,0,0,1,0,0
14911,2057987,Son Heung-Min,Korea Republic,FWD,7,1,0,0,0,6
295156,2057987,H. Lozano,Mexico,FWD,3,0,1,0,0,0
349687,2057987,Hwang Hee-Chan,Korea Republic,FWD,1,0,0,2,0,0
14731,2057988,M. Gómez,Germany,FWD,1,0,0,0,0,0
14732,2057988,T. Müller,Germany,FWD,2,0,0,1,0,1
14911,2057988,Son Heung-Min,Korea Republic,FWD,5,1,0,0,0,3
15024,2057988,M. Reus,Germany,FWD,2,0,0,5,2,0
173214,2057988,T. Werner,Germany,FWD,3,0,0,8,2,0
123,2057989,O. Toivonen,Sweden,FWD,0,0,0,1,0,0
3685,2057989,C. Vela,Mexico,FWD,4,0,0,3,2,3
7941,2057989,J. Hernández,Mexico,FWD,2,0,0,1,1,0
14908,2057989,M. Berg,Sweden,FWD,4,0,0,1,0,0
112522,2057989,J. Corona,Mexico,FWD,0,0,0,4,0,1
295156,2057989,H. Lozano,Mexico,FWD,3,0,0,1,1,0
122,2057990,D. Mertens,Belgium,FWD,4,1,0,5,1,2
7905,2057990,R. Lukaku,Belgium,FWD,3,2,0,0,0,0
25707,2057990,E. Hazard,Belgium,FWD,3,0,1,0,1,4
116997,2057990,G. Torres,Panama,FWD,1,0,0,0,1,0
134769,2057990,Y. Carrasco,Belgium,FWD,1,0,0,1,1,0
8717,2057991,H. Kane,England,FWD,3,2,0,0,0,0
28094,2057991,A. Badri,Tunisia,FWD,0,0,0,0,1,0
209354,2057991,F. Ben Youssef,Tunisia,FWD,1,0,0,0,0,0
122,2057992,D. Mertens,Belgium,FWD,0,0,1,2,0,0
7905,2057992,R. Lukaku,Belgium,FWD,2,2,0,1,0,0
25707,2057992,E. Hazard,Belgium,FWD,3,2,0,0,0,1
28094,2057992,A. Badri,Tunisia,FWD,2,0,0,0,0,0
38093,2057992,M. Batshuayi,Belgium,FWD,6,1,0,0,0,0
134769,2057992,Y. Carrasco,Belgium,FWD,4,0,0,4,7,0
209354,2057992,F. Ben Youssef,Tunisia,FWD,2,0,0,1,0,0
8717,2057993,H. Kane,England,FWD,1,3,0,1,0,0
11066,2057993,R. Sterling,England,FWD,2,0,1,0,0,0
113517,2057993,B. Pérez,Panama,FWD,1,0,0,0,0,0
131602,2057993,A. Arroyo,Panama,FWD,0,0,0,0,1,0
122,2057994,D. Mertens,Belgium,FWD,1,0,0,0,0,0
7945,2057994,D. Welbeck,England,FWD,1,0,0,0,0,0
12829,2057994,J. Vardy,England,FWD,1,0,0,1,0,0
25622,2057994,T. Hazard,Belgium,FWD,3,0,0,0,5,2
38093,2057994,M. Batshuayi,Belgium,FWD,1,0,0,1,0,0
397178,2057994,M. Rashford,England,FWD,3,0,0,2,0,2
209354,2057995,F. Ben Youssef,Tunisia,FWD,4,1,0,2,0,0
14817,2057996,R. Lewandowski,Poland,FWD,1,0,0,0,0,0
25747,2057996,S. Mané,Senegal,FWD,1,0,0,0,1,1
25898,2057996,M. Niang,Senegal,FWD,2,1,0,3,0,2
97582,2057996,M. Konaté,Senegal,FWD,1,0,0,0,0,0
99452,2057996,A. Milik,Poland,FWD,1,0,0,1,0,1
240042,2057996,D. Kownacki,Poland,FWD,2,0,0,0,0,0
3450,2057997,R. Falcao,Colombia,FWD,2,0,0,0,0,0
37831,2057997,C. Bacca,Colombia,FWD,1,0,0,1,0,0
94831,2057997,Y. Ōsako,Japan,FWD,5,1,0,2,0,0
3450,2057998,R. Falcao,Colombia,FWD,2,1,0,1,0,0
14817,2057998,R. Lewandowski,Poland,FWD,4,0,0,1,0,0
240042,2057998,D. Kownacki,Poland,FWD,0,0,0,1,1,1
15054,2057999,M. Diouf,Senegal,FWD,1,0,0,0,0,0
25747,2057999,S. Mané,Senegal,FWD,1,1,0,1,1,0
25898,2057999,M. Niang,Senegal,FWD,4,0,1,2,0,4
94831,2057999,Y. Ōsako,Japan,FWD,2,0,0,2,0,0
14730,2058000,T. Usami,Japan,FWD,3,0,0,4,0,1
14763,2058000,S. Okazaki,Japan,FWD,1,0,0,0,0,0
14817,2058000,R. Lewandowski,Poland,FWD,2,0,0,0,0,0
94764,2058000,Y. Muto,Japan,FWD,1,0,0,0,0,0
94831,2058000,Y. Ōsako,Japan,FWD,0,0,0,1,0,0
3450,2058001,R. Falcao,Colombia,FWD,1,0,0,0,0,0
20764,2058001,L. Muriel,Colombia,FWD,1,0,0,0,0,0
25747,2058001,S. Mané,Senegal,FWD,0,0,0,2,0,0
25898,2058001,M. Niang,Senegal,FWD,2,0,0,1,0,0
256480,2058001,B. Keita,Senegal,FWD,1,0,0,0,0,1
3322,2058002,Cristiano Ronaldo,Portugal,FWD,5,0,0,2,2,0
7972,2058002,L. Suárez,Uruguay,FWD,2,0,1,2,0,0
21174,2058002,E. Cavani,Uruguay,FWD,3,2,0,0,0,0
32597,2058002,Ricardo Quaresma,Portugal,FWD,1,0,0,6,1,3
237034,2058002,Gonçalo Guedes,Portugal,FWD,2,0,0,2,0,0
3359,2058003,L. Messi,Argentina,FWD,3,0,1,0,1,1
3682,2058003,A. Griezmann,France,FWD,0,1,0,0,0,0
8325,2058003,S. Agüero,Argentina,FWD,2,1,0,1,1,0
26010,2058003,O. Giroud,France,FWD,1,0,1,0,0,0
285396,2058003,C. Pavón,Argentina,FWD,0,0,0,6,2,0
353833,2058003,K. Mbappé,France,FWD,2,2,0,1,0,0
3840,2058004,Iago Aspas,Spain,FWD,2,0,0,0,2,0
4338,2058004,Diego Costa,Spain,FWD,3,0,0,1,0,0
70129,2058004,Rodrigo,Spain,FWD,3,0,0,0,0,0
101669,2058004,A. Dzyuba,Russia,FWD,1,1,0,0,1,0
101707,2058004,F. Smolov,Russia,FWD,1,1,0,1,0,0
14943,2058005,M. Mandžukić,Croatia,FWD,1,1,0,0,0,0
15080,2058005,N. Jørgensen,Denmark,FWD,2,0,0,0,0,0
55968,2058005,M. Braithwaite,Denmark,FWD,3,0,0,1,0,1
56274,2058005,Y. Poulsen,Denmark,FWD,0,0,0,2,0,0
69411,2058005,A. Kramarić,Croatia,FWD,1,1,0,2,0,0
69616,2058005,A. Rebić,Croatia,FWD,3,0,0,5,0,0
135150,2058005,A. Cornelius,Denmark,FWD,0,0,0,1,0,0
3685,2058006,C. Vela,Mexico,FWD,2,0,0,2,1,3
3802,2058006,Philippe Coutinho,Brazil,FWD,4,0,0,1,0,1
7941,2058006,J. Hernández,Mexico,FWD,0,0,0,1,0,0
15808,2058006,Roberto Firmino,Brazil,FWD,1,1,0,0,0,0
40810,2058006,Neymar,Brazil,FWD,6,1,0,2,0,3
112392,2058006,R. Jiménez,Mexico,FWD,1,0,0,0,0,0
295156,2058006,H. Lozano,Mexico,FWD,4,0,0,4,0,0
340386,2058006,Gabriel Jesus,Brazil,FWD,3,0,0,2,0,0
122,2058007,D. Mertens,Belgium,FWD,0,0,0,2,0,0
7905,2058007,R. Lukaku,Belgium,FWD,6,0,0,0,0,0
25707,2058007,E. Hazard,Belgium,FWD,3,0,1,3,1,1
94831,2058007,Y. Ōsako,Japan,FWD,0,0,0,1,0,0
134769,2058007,Y. Carrasco,Belgium,FWD,1,0,0,4,4,0
123,2058008,O. Toivonen,Sweden,FWD,1,0,1,0,0,0
14908,2058008,M. Berg,Sweden,FWD,3,0,0,0,0,0
20766,2058008,H. Seferović,Switzerland,FWD,1,0,0,0,0,0
50023,2058008,J. Drmic,Switzerland,FWD,1,0,0,1,0,0
282772,2058008,B. Embolo,Switzerland,FWD,1,0,0,0,0,0
3450,2058009,R. Falcao,Colombia,FWD,3,1,0,1,1,0
8717,2058009,H. Kane,England,FWD,2,2,0,0,0,0
11066,2058009,R. Sterling,England,FWD,2,0,0,1,0,0
12829,2058009,J. Vardy,England,FWD,1,0,0,2,0,0
20764,2058009,L. Muriel,Colombia,FWD,0,1,0,0,0,0
37831,2058009,C. Bacca,Colombia,FWD,1,0,0,0,0,0
397178,2058009,M. Rashford,England,FWD,0,1,0,0,0,0
3682,2058010,A. Griezmann,France,FWD,1,1,1,1,1,3
3714,2058010,C. Stuani,Uruguay,FWD,0,0,0,3,0,0
7972,2058010,L. Suárez,Uruguay,FWD,0,0,0,3,0,0
26010,2058010,O. Giroud,France,FWD,1,0,0,1,0,0
353833,2058010,K. Mbappé,France,FWD,1,0,0,3,2,0
3802,2058011,Philippe Coutinho,Brazil,FWD,6,0,1,0,1,0
7905,2058011,R. Lukaku,Belgium,FWD,0,0,1,1,0,0
15808,2058011,Roberto Firmino,Brazil,FWD,3,0,0,1,0,0
25707,2058011,E. Hazard,Belgium,FWD,2,0,0,0,0,0
40810,2058011,Neymar,Brazil,FWD,3,0,0,3,1,5
340386,2058011,Gabriel Jesus,Brazil,FWD,2,0,0,1,0,0
14943,2058012,M. Mandžukić,Croatia,FWD,2,0,1,2,0,0
69411,2058012,A. Kramarić,Croatia,FWD,3,1,0,5,0,0
69616,2058012,A. Rebić,Croatia,FWD,3,0,0,5,0,0
101669,2058012,A. Dzyuba,Russia,FWD,2,0,0,0,1,0
101707,2058012,F. Smolov,Russia,FWD,1,0,0,2,1,0
123,2058013,O. Toivonen,Sweden,FWD,0,0,0,1,0,0
151,2058013,J. Guidetti,Sweden,FWD,0,0,0,1,0,0
8717,2058013,H. Kane,England,FWD,1,0,0,1,1,0
11066,2058013,R. Sterling,England,FWD,2,0,0,5,0,0
14908,2058013,M. Berg,Sweden,FWD,2,0,0,0,0,0
122,2058014,D. Mertens,Belgium,FWD,0,0,0,6,2,0
3682,2058014,A. Griezmann,France,FWD,4,0,1,0,1,2
7905,2058014,R. Lukaku,Belgium,FWD,1,0,0,0,0,0
25707,2058014,E. Hazard,Belgium,FWD,2,0,0,1,1,0
26010,2058014,O. Giroud,France,FWD,6,0,0,0,0,0
353833,2058014,K. Mbappé,France,FWD,0,0,0,2,0,2
8717,2058015,H. Kane,England,FWD,2,0,0,0,0,0
11066,2058015,R. Sterling,England,FWD,1,0,0,0,1,0
14943,2058015,M. Mandžukić,Croatia,FWD,3,1,0,1,0,0
69411,2058015,A. Kramarić,Croatia,FWD,3,0,0,0,0,0
69616,2058015,A. Rebić,Croatia,FWD,3,0,0,8,0,0
397178,2058015,M. Rashford,England,FWD,0,0,0,4,1,0
122,2058016,D. Mertens,Belgium,FWD,1,0,0,2,0,1
7905,2058016,R. Lukaku,Belgium,FWD,1,0,0,0,0,0
8717,2058016,H. Kane,England,FWD,2,0,0,0,1,0
11066,2058016,R. Sterling,England,FWD,2,0,0,1,0,0
25707,2058016,E. Hazard,Belgium,FWD,1,1,0,1,0,2
397178,2058016,M. Rashford,England,FWD,1,0,0,1,0,1
3682,2058017,A. Griezmann,France,FWD,1,1,0,0,0,2
14943,2058017,M. Mandžukić,Croatia,FWD,1,1,0,1,1,0
26010,2058017,O. Giroud,France,FWD,1,0,0,0,0,0
69616,2058017,A. Rebić,Croatia,FWD,3,0,0,2,0,0
353833,2058017,K. Mbappé,France,FWD,2,1,0,1,1,0
