player_id,match_id,name,team,pos
3802,2057978,Philippe Coutinho,Brazil,FWD
14785,2057978,Renato Augusto,Brazil,MID
14922,2057978,R. Rodríguez,Switzerland,DEF
15808,2057978,Roberto Firmino,Brazil,FWD
20394,2057978,Thiago Silva,Brazil,DEF
20465,2057978,S. Lichtsteiner,Switzerland,DEF
20766,2057978,H. Seferović,Switzerland,FWD
20938,2057978,V. Behrami,Switzerland,MID
21169,2057978,B. Džemaili,Switzerland,MID
40550,2057978,Paulinho,Brazil,MID
40756,2057978,Casemiro,Brazil,MID
40810,2057978,Neymar,Brazil,FWD
49855,2057978,Y. Sommer,Switzerland,GKP
49872,2057978,X. Shaqiri,Switzerland,MID
49876,2057978,G. Xhaka,Switzerland,MID
49977,2057978,M. Lang,Switzerland,DEF
49997,2057978,S. Zuber,Switzerland,MID
50102,2057978,F. Schär,Switzerland,DEF
70083,2057978,Danilo,Brazil,DEF
105333,2057978,Willian,Brazil,MID
105339,2057978,Fernandinho,Brazil,MID
214220,2057978,Alisson,Brazil,GKP
282772,2057978,B. Embolo,Switzerland,FWD
297957,2057978,M. Akanji,Switzerland,DEF
340386,2057978,Gabriel Jesus,Brazil,FWD
360992,2057978,D. Zakaria,Switzerland,MID
383,2057979,D. Tadić,Serbia,MID
3915,2057979,K. Navas,Costa Rica,GKP
7891,2057979,B. Ivanović,Serbia,DEF
8306,2057979,A. Kolarov,Serbia,DEF
11155,2057979,B. Ruiz,Costa Rica,MID
15214,2057979,A. Rukavina,Serbia,DEF
20941,2057979,A. Ljajić,Serbia,FWD
26038,2057979,J. Campbell,Costa Rica,FWD
50411,2057979,A. Prijović,Serbia,FWD
51004,2057979,C. Borges,Costa Rica,MID
55977,2057979,C. Gamboa,Costa Rica,DEF
55988,2057979,C. Bolaños,Costa Rica,MID
70122,2057979,N. Matić,Serbia,MID
101796,2057979,M. Ureña,Costa Rica,FWD
125250,2057979,Ó. Duarte,Costa Rica,DEF
125260,2057979,D. Guzmán,Costa Rica,MID
125273,2057979,D. Colindres,Costa Rica,FWD
125284,2057979,J. Acosta,Costa Rica,DEF
125286,2057979,G. González,Costa Rica,DEF
125452,2057979,J. Venegas,Costa Rica,MID
125512,2057979,F. Calvo,Costa Rica,DEF
127530,2057979,D. Tošić,Serbia,DEF
127537,2057979,L. Milivojević,Serbia,MID
127671,2057979,V. Stojković,Serbia,GKP
127796,2057979,F. Kostić,Serbia,MID
128214,2057979,A. Mitrović,Serbia,FWD
265865,2057979,S. Milinković-Savić,Serbia,MID
424241,2057979,N. Milenković,Serbia,DEF
3310,2057980,Marcelo,Brazil,DEF
3431,2057980,João Miranda,Brazil,DEF
3802,2057980,Philippe Coutinho,Brazil,FWD
3915,2057980,K. Navas,Costa Rica,GKP
11155,2057980,B. Ruiz,Costa Rica,MID
15808,2057980,Roberto Firmino,Brazil,FWD
20394,2057980,Thiago Silva,Brazil,DEF
40550,2057980,Paulinho,Brazil,MID
40707,2057980,Fágner,Brazil,DEF
40756,2057980,Casemiro,Brazil,MID
40810,2057980,Neymar,Brazil,FWD
51004,2057980,C. Borges,Costa Rica,MID
55977,2057980,C. Gamboa,Costa Rica,DEF
55982,2057980,B. Oviedo,Costa Rica,DEF
55988,2057980,C. Bolaños,Costa Rica,MID
101796,2057980,M. Ureña,Costa Rica,FWD
105333,2057980,Willian,Brazil,MID
105334,2057980,Douglas Costa,Brazil,MID
105339,2057980,Fernandinho,Brazil,MID
125250,2057980,Ó. Duarte,Costa Rica,DEF
125260,2057980,D. Guzmán,Costa Rica,MID
125268,2057980,Y. Tejeda,Costa Rica,MID
125284,2057980,J. Acosta,Costa Rica,DEF
125286,2057980,G. González,Costa Rica,DEF
125452,2057980,J. Venegas,Costa Rica,MID
125512,2057980,F. Calvo,Costa Rica,DEF
214220,2057980,Alisson,Brazil,GKP
340386,2057980,Gabriel Jesus,Brazil,FWD
383,2057981,D. Tadić,Serbia,MID
7891,2057981,B. Ivanović,Serbia,DEF
8306,2057981,A. Kolarov,Serbia,DEF
14922,2057981,R. Rodríguez,Switzerland,DEF
15199,2057981,M. Gavranović,Switzerland,FWD
20465,2057981,S. Lichtsteiner,Switzerland,DEF
20766,2057981,H. Seferović,Switzerland,FWD
20938,2057981,V. Behrami,Switzerland,MID
20941,2057981,A. Ljajić,Serbia,FWD
21169,2057981,B. Džemaili,Switzerland,MID
49855,2057981,Y. Sommer,Switzerland,GKP
49872,2057981,X. Shaqiri,Switzerland,MID
49876,2057981,G. Xhaka,Switzerland,MID
49997,2057981,S. Zuber,Switzerland,MID
50102,2057981,F. Schär,Switzerland,DEF
70122,2057981,N. Matić,Serbia,MID
127530,2057981,D. Tošić,Serbia,DEF
127537,2057981,L. Milivojević,Serbia,MID
127671,2057981,V. Stojković,Serbia,GKP
127796,2057981,F. Kostić,Serbia,MID
128214,2057981,A. Mitrović,Serbia,FWD
237274,2057981,N. Radonjić,Serbia,MID
265865,2057981,S. Milinković-Savić,Serbia,MID
282772,2057981,B. Embolo,Switzerland,FWD
297957,2057981,M. Akanji,Switzerland,DEF
424241,2057981,N. Milenković,Serbia,DEF
383,2057982,D. Tadić,Serbia,MID
3310,2057982,Marcelo,Brazil,DEF
3431,2057982,João Miranda,Brazil,DEF
3434,2057982,Filipe Luis,Brazil,DEF
3802,2057982,Philippe Coutinho,Brazil,FWD
8306,2057982,A. Kolarov,Serbia,DEF
11095,2057982,M. Veljkovic,Serbia,DEF
14785,2057982,Renato Augusto,Brazil,MID
15214,2057982,A. Rukavina,Serbia,DEF
20394,2057982,Thiago Silva,Brazil,DEF
20941,2057982,A. Ljajić,Serbia,FWD
40550,2057982,Paulinho,Brazil,MID
40707,2057982,Fágner,Brazil,DEF
40756,2057982,Casemiro,Brazil,MID
40810,2057982,Neymar,Brazil,FWD
70122,2057982,N. Matić,Serbia,MID
105333,2057982,Willian,Brazil,MID
105339,2057982,Fernandinho,Brazil,MID
127671,2057982,V. Stojković,Serbia,GKP
127796,2057982,F. Kostić,Serbia,MID
128214,2057982,A. Mitrović,Serbia,FWD
140085,2057982,A. Živković,Serbia,MID
214220,2057982,Alisson,Brazil,GKP
237274,2057982,N. Radonjić,Serbia,MID
265865,2057982,S. Milinković-Savić,Serbia,MID
340386,2057982,Gabriel Jesus,Brazil,FWD
424241,2057982,N. Milenković,Serbia,DEF
3915,2057983,K. Navas,Costa Rica,GKP
11155,2057983,B. Ruiz,Costa Rica,MID
14922,2057983,R. Rodríguez,Switzerland,DEF
15199,2057983,M. Gavranović,Switzerland,FWD
20465,2057983,S. Lichtsteiner,Switzerland,DEF
20938,2057983,V. Behrami,Switzerland,MID
21169,2057983,B. Džemaili,Switzerland,MID
26038,2057983,J. Campbell,Costa Rica,FWD
32706,2057983,R. Azofeifa,Costa Rica,MID
49855,2057983,Y. Sommer,Switzerland,GKP
49872,2057983,X. Shaqiri,Switzerland,MID
49876,2057983,G. Xhaka,Switzerland,MID
49977,2057983,M. Lang,Switzerland,DEF
50023,2057983,J. Drmic,Switzerland,FWD
50102,2057983,F. Schär,Switzerland,DEF
51004,2057983,C. Borges,Costa Rica,MID
55977,2057983,C. Gamboa,Costa Rica,DEF
55982,2057983,B. Oviedo,Costa Rica,DEF
59126,2057983,R. Wallace,Costa Rica,MID
125260,2057983,D. Guzmán,Costa Rica,MID
125273,2057983,D. Colindres,Costa Rica,FWD
125284,2057983,J. Acosta,Costa Rica,DEF
125286,2057983,G. González,Costa Rica,DEF
125575,2057983,K. Waston,Costa Rica,DEF
282772,2057983,B. Embolo,Switzerland,FWD
297957,2057983,M. Akanji,Switzerland,DEF
360992,2057983,D. Zakaria,Switzerland,MID
373441,2057983,I. Smith,Costa Rica,DEF
3318,2057984,S. Khedira,Germany,MID
3319,2057984,M. Özil,Germany,MID
3384,2057984,A. Guardado,Mexico,MID
3685,2057984,C. Vela,Mexico,FWD
3795,2057984,H. Moreno,Mexico,DEF
7941,2057984,J. Hernández,Mexico,FWD
14712,2057984,M. Neuer,Germany,GKP
14716,2057984,J. Boateng,Germany,DEF
14723,2057984,T. Kroos,Germany,MID
14731,2057984,M. Gómez,Germany,FWD
14732,2057984,T. Müller,Germany,FWD
14795,2057984,M. Hummels,Germany,DEF
14862,2057984,J. Draxler,Germany,MID
15024,2057984,M. Reus,Germany,FWD
15125,2057984,M. Plattenhardt,Germany,DEF
112366,2057984,M. Layún,Mexico,DEF
112392,2057984,R. Jiménez,Mexico,FWD
112459,2057984,H. Herrera,Mexico,MID
146583,2057984,J. Brandt,Germany,MID
173214,2057984,T. Werner,Germany,FWD
224593,2057984,J. Kimmich,Germany,DEF
255387,2057984,C. Salcedo,Mexico,DEF
295156,2057984,H. Lozano,Mexico,FWD
336178,2057984,J. Gallardo,Mexico,MID
448210,2057984,E. Álvarez,Mexico,DEF
123,2057985,O. Toivonen,Sweden,FWD
8529,2057985,S. Larsson,Sweden,MID
14908,2057985,M. Berg,Sweden,FWD
14911,2057985,Son Heung-Min,Korea Republic,FWD
15781,2057985,Ja-Cheol Koo,Korea Republic,MID
20876,2057985,A. Ekdal,Sweden,MID
21275,2057985,A. Granqvist,Sweden,DEF
32798,2057985,G. Svensson,Sweden,MID
49862,2057985,Joo-Ho Park,Korea Republic,DEF
50798,2057985,R. Olsen,Sweden,GKP
50806,2057985,P. Jansson,Sweden,DEF
51132,2057985,E. Forsberg,Sweden,MID
51144,2057985,V. Claesson,Sweden,MID
51145,2057985,O. Hiljemark,Sweden,MID
51217,2057985,L. Augustinsson,Sweden,DEF
51262,2057985,I. Kiese Thelin,Sweden,FWD
61949,2057985,M. Lustig,Sweden,DEF
61962,2057985,Sung-Yeung Ki,Korea Republic,MID
95200,2057985,Young-Gwon Kim,Korea Republic,DEF
95299,2057985,Min-Woo Kim,Korea Republic,MID
95490,2057985,Woo-Young Jung,Korea Republic,MID
107529,2057985,Yong Lee,Korea Republic,DEF
107548,2057985,Shin-Wook Kim,Korea Republic,FWD
138633,2057985,Hyun-Soo Jang,Korea Republic,DEF
256043,2057985,Hyun-Woo Cho,Korea Republic,GKP
299121,2057985,Jae-Sung Lee,Korea Republic,MID
349687,2057985,Hwang Hee-Chan,Korea Republic,FWD
403546,2057985,Lee Seung-Woo,Korea Republic,FWD
123,2057986,O. Toivonen,Sweden,FWD
151,2057986,J. Guidetti,Sweden,FWD
8529,2057986,S. Larsson,Sweden,MID
14712,2057986,M. Neuer,Germany,GKP
14716,2057986,J. Boateng,Germany,DEF
14723,2057986,T. Kroos,Germany,MID
14731,2057986,M. Gómez,Germany,FWD
14732,2057986,T. Müller,Germany,FWD
14748,2057986,A. Rüdiger,Germany,DEF
14808,2057986,İ. Gündoğan,Germany,MID
14862,2057986,J. Draxler,Germany,MID
14908,2057986,M. Berg,Sweden,FWD
15024,2057986,M. Reus,Germany,FWD
15811,2057986,S. Rudy,Germany,MID
18669,2057986,J. Hector,Germany,DEF
20876,2057986,A. Ekdal,Sweden,MID
21275,2057986,A. Granqvist,Sweden,DEF
50798,2057986,R. Olsen,Sweden,GKP
50812,2057986,J. Durmaz,Sweden,MID
51132,2057986,E. Forsberg,Sweden,MID
51144,2057986,V. Claesson,Sweden,MID
51217,2057986,L. Augustinsson,Sweden,DEF
51262,2057986,I. Kiese Thelin,Sweden,FWD
61949,2057986,M. Lustig,Sweden,DEF
71703,2057986,V. Lindelöf,Sweden,DEF
146583,2057986,J. Brandt,Germany,MID
173214,2057986,T. Werner,Germany,FWD
224593,2057986,J. Kimmich,Germany,DEF
3384,2057987,A. Guardado,Mexico,MID
3685,2057987,C. Vela,Mexico,FWD
3795,2057987,H. Moreno,Mexico,DEF
7941,2057987,J. Hernández,Mexico,FWD
8297,2057987,G. dos Santos,Mexico,FWD
14911,2057987,Son Heung-Min,Korea Republic,FWD
51625,2057987,Seon-Min Moon,Korea Republic,MID
61962,2057987,Sung-Yeung Ki,Korea Republic,MID
95200,2057987,Young-Gwon Kim,Korea Republic,DEF
95299,2057987,Min-Woo Kim,Korea Republic,MID
95490,2057987,Woo-Young Jung,Korea Republic,MID
107413,2057987,Chul Hong,Korea Republic,DEF
107529,2057987,Yong Lee,Korea Republic,DEF
112366,2057987,M. Layún,Mexico,DEF
112459,2057987,H. Herrera,Mexico,MID
112522,2057987,J. Corona,Mexico,FWD
138633,2057987,Hyun-Soo Jang,Korea Republic,DEF
209567,2057987,Se-Jong Ju,Korea Republic,MID
255387,2057987,C. Salcedo,Mexico,DEF
256043,2057987,Hyun-Woo Cho,Korea Republic,GKP
295156,2057987,H. Lozano,Mexico,FWD
299121,2057987,Jae-Sung Lee,Korea Republic,MID
336178,2057987,J. Gallardo,Mexico,MID
349687,2057987,Hwang Hee-Chan,Korea Republic,FWD
403546,2057987,Lee Seung-Woo,Korea Republic,FWD
448210,2057987,E. Álvarez,Mexico,DEF
3318,2057988,S. Khedira,Germany,MID
3319,2057988,M. Özil,Germany,MID
14712,2057988,M. Neuer,Germany,GKP
14723,2057988,T. Kroos,Germany,MID
14731,2057988,M. Gómez,Germany,FWD
14732,2057988,T. Müller,Germany,FWD
14795,2057988,M. Hummels,Germany,DEF
14911,2057988,Son Heung-Min,Korea Republic,FWD
15024,2057988,M. Reus,Germany,FWD
15781,2057988,Ja-Cheol Koo,Korea Republic,MID
18669,2057988,J. Hector,Germany,DEF
51625,2057988,Seon-Min Moon,Korea Republic,MID
95200,2057988,Young-Gwon Kim,Korea Republic,DEF
95490,2057988,Woo-Young Jung,Korea Republic,MID
107413,2057988,Chul Hong,Korea Republic,DEF
107424,2057988,Young-Sun Yun,Korea Republic,DEF
107529,2057988,Yong Lee,Korea Republic,DEF
107623,2057988,Yo-Han Go,Korea Republic,MID
134383,2057988,N. Süle,Germany,DEF
134387,2057988,L. Goretzka,Germany,MID
138633,2057988,Hyun-Soo Jang,Korea Republic,DEF
146583,2057988,J. Brandt,Germany,MID
173214,2057988,T. Werner,Germany,FWD
209567,2057988,Se-Jong Ju,Korea Republic,MID
224593,2057988,J. Kimmich,Germany,DEF
256043,2057988,Hyun-Woo Cho,Korea Republic,GKP
299121,2057988,Jae-Sung Lee,Korea Republic,MID
349687,2057988,Hwang Hee-Chan,Korea Republic,FWD
123,2057989,O. Toivonen,Sweden,FWD
3384,2057989,A. Guardado,Mexico,MID
3685,2057989,C. Vela,Mexico,FWD
3795,2057989,H. Moreno,Mexico,DEF
7941,2057989,J. Hernández,Mexico,FWD
8529,2057989,S. Larsson,Sweden,MID
14908,2057989,M. Berg,Sweden,FWD
20876,2057989,A. Ekdal,Sweden,MID
21275,2057989,A. Granqvist,Sweden,DEF
32798,2057989,G. Svensson,Sweden,MID
50798,2057989,R. Olsen,Sweden,GKP
51132,2057989,E. Forsberg,Sweden,MID
51144,2057989,V. Claesson,Sweden,MID
51145,2057989,O. Hiljemark,Sweden,MID
51217,2057989,L. Augustinsson,Sweden,DEF
51262,2057989,I. Kiese Thelin,Sweden,FWD
61949,2057989,M. Lustig,Sweden,DEF
71703,2057989,V. Lindelöf,Sweden,DEF
112253,2057989,M. Fabián,Mexico,MID
112366,2057989,M. Layún,Mexico,DEF
112459,2057989,H. Herrera,Mexico,MID
112522,2057989,J. Corona,Mexico,FWD
255387,2057989,C. Salcedo,Mexico,DEF
295156,2057989,H. Lozano,Mexico,FWD
336178,2057989,J. Gallardo,Mexico,MID
448210,2057989,E. Álvarez,Mexico,DEF
36,2057990,T. Alderweireld,Belgium,DEF
48,2057990,J. Vertonghen,Belgium,DEF
122,2057990,D. Mertens,Belgium,FWD
261,2057990,N. Chadli,Belgium,MID
3429,2057990,T. Courtois,Belgium,GKP
7905,2057990,R. Lukaku,Belgium,FWD
8034,2057990,D. Boyata,Belgium,DEF
11152,2057990,M. Dembélé,Belgium,MID
25622,2057990,T. Hazard,Belgium,FWD
25707,2057990,E. Hazard,Belgium,FWD
37824,2057990,T. Meunier,Belgium,DEF
38021,2057990,K. De Bruyne,Belgium,MID
59083,2057990,G. Gómez,Panama,MID
70123,2057990,A. Witsel,Belgium,MID
86411,2057990,A. Cooper,Panama,MID
86414,2057990,A. Godoy,Panama,MID
91263,2057990,R. Torres,Panama,DEF
113517,2057990,B. Pérez,Panama,FWD
114864,2057990,L. Tejada,Panama,FWD
116364,2057990,E. Davis,Panama,DEF
116997,2057990,G. Torres,Panama,FWD
125774,2057990,J. Penedo,Panama,GKP
134769,2057990,Y. Carrasco,Belgium,FWD
241077,2057990,Y. Bárcenas,Panama,MID
241134,2057990,I. Díaz,Panama,FWD
273683,2057990,F. Escobar,Panama,DEF
361498,2057990,M. Murillo,Panama,DEF
401861,2057990,J. Rodriguez,Panama,MID
7934,2057991,J. Lingard,England,MID
7939,2057991,A. Young,England,DEF
7964,2057991,J. Henderson,England,MID
8277,2057991,K. Walker,England,DEF
8653,2057991,H. Maguire,England,DEF
8717,2057991,H. Kane,England,FWD
8945,2057991,K. Trippier,England,DEF
9380,2057991,J. Stones,England,DEF
10014,2057991,S. Ben Youssef,Tunisia,DEF
10131,2057991,J. Pickford,England,GKP
11066,2057991,R. Sterling,England,FWD
13484,2057991,D. Alli,England,MID
25776,2057991,W. Khazri,Tunisia,MID
26100,2057991,N. Sliti,Tunisia,MID
28094,2057991,A. Badri,Tunisia,FWD
120784,2057991,F. Ben Mustapha,Tunisia,GKP
120853,2057991,F. Sassi,Tunisia,MID
149050,2057991,M. Hassen,Tunisia,GKP
209354,2057991,F. Ben Youssef,Tunisia,FWD
210044,2057991,E. Dier,England,MID
235555,2057991,R. Loftus-Cheek,England,MID
246946,2057991,E. Skhiri,Tunisia,MID
295747,2057991,D. Bronn,Tunisia,DEF
331763,2057991,Y. Meriah,Tunisia,DEF
354041,2057991,M. Ben Amor,Tunisia,MID
397178,2057991,M. Rashford,England,FWD
36,2057992,T. Alderweireld,Belgium,DEF
48,2057992,J. Vertonghen,Belgium,DEF
122,2057992,D. Mertens,Belgium,FWD
3429,2057992,T. Courtois,Belgium,GKP
7905,2057992,R. Lukaku,Belgium,FWD
8034,2057992,D. Boyata,Belgium,DEF
8249,2057992,M. Fellaini,Belgium,MID
10014,2057992,S. Ben Youssef,Tunisia,DEF
21333,2057992,Y. Benalouane,Tunisia,DEF
25707,2057992,E. Hazard,Belgium,FWD
25776,2057992,W. Khazri,Tunisia,MID
26100,2057992,N. Sliti,Tunisia,MID
28094,2057992,A. Badri,Tunisia,FWD
37824,2057992,T. Meunier,Belgium,DEF
38021,2057992,K. De Bruyne,Belgium,MID
38093,2057992,M. Batshuayi,Belgium,FWD
70123,2057992,A. Witsel,Belgium,MID
120784,2057992,F. Ben Mustapha,Tunisia,GKP
120853,2057992,F. Sassi,Tunisia,MID
134769,2057992,Y. Carrasco,Belgium,FWD
209354,2057992,F. Ben Youssef,Tunisia,FWD
246946,2057992,E. Skhiri,Tunisia,MID
263802,2057992,Y. Tielemans,Belgium,MID
275243,2057992,S. Khaoui,Tunisia,MID
293080,2057992,H. Nagguez,Tunisia,DEF
295747,2057992,D. Bronn,Tunisia,DEF
331763,2057992,Y. Meriah,Tunisia,DEF
7934,2057993,J. Lingard,England,MID
7939,2057993,A. Young,England,DEF
7964,2057993,J. Henderson,England,MID
8277,2057993,K. Walker,England,DEF
8292,2057993,D. Rose,England,DEF
8464,2057993,F. Delph,England,MID
8653,2057993,H. Maguire,England,DEF
8717,2057993,H. Kane,England,FWD
8945,2057993,K. Trippier,England,DEF
9380,2057993,J. Stones,England,DEF
10131,2057993,J. Pickford,England,GKP
11066,2057993,R. Sterling,England,FWD
12829,2057993,J. Vardy,England,FWD
59083,2057993,G. Gómez,Panama,MID
86411,2057993,A. Cooper,Panama,MID
86414,2057993,A. Godoy,Panama,MID
91263,2057993,R. Torres,Panama,DEF
112679,2057993,F. Baloy,Panama,DEF
113517,2057993,B. Pérez,Panama,FWD
116364,2057993,E. Davis,Panama,DEF
125774,2057993,J. Penedo,Panama,GKP
131602,2057993,A. Arroyo,Panama,FWD
235555,2057993,R. Loftus-Cheek,England,MID
241077,2057993,Y. Bárcenas,Panama,MID
273683,2057993,F. Escobar,Panama,DEF
361498,2057993,M. Murillo,Panama,DEF
401861,2057993,J. Rodriguez,Panama,MID
122,2057994,D. Mertens,Belgium,FWD
261,2057994,N. Chadli,Belgium,MID
3429,2057994,T. Courtois,Belgium,GKP
7860,2057994,T. Vermaelen,Belgium,DEF
7887,2057994,G. Cahill,England,DEF
7918,2057994,P. Jones,England,DEF
7945,2057994,D. Welbeck,England,FWD
8034,2057994,D. Boyata,Belgium,DEF
8249,2057994,M. Fellaini,Belgium,MID
8292,2057994,D. Rose,England,DEF
8307,2057994,V. Kompany,Belgium,DEF
8464,2057994,F. Delph,England,MID
8653,2057994,H. Maguire,England,DEF
9380,2057994,J. Stones,England,DEF
10131,2057994,J. Pickford,England,GKP
11152,2057994,M. Dembélé,Belgium,MID
12829,2057994,J. Vardy,England,FWD
25622,2057994,T. Hazard,Belgium,FWD
38093,2057994,M. Batshuayi,Belgium,FWD
134702,2057994,L. Dendoncker,Belgium,MID
210044,2057994,E. Dier,England,MID
235555,2057994,R. Loftus-Cheek,England,MID
261127,2057994,A. Januzaj,Belgium,MID
263802,2057994,Y. Tielemans,Belgium,MID
346101,2057994,T. Alexander-Arnold,England,DEF
397178,2057994,M. Rashford,England,FWD
25776,2057995,W. Khazri,Tunisia,MID
26100,2057995,N. Sliti,Tunisia,MID
28094,2057995,A. Badri,Tunisia,FWD
59083,2057995,G. Gómez,Panama,MID
86414,2057995,A. Godoy,Panama,MID
91263,2057995,R. Torres,Panama,DEF
114864,2057995,L. Tejada,Panama,FWD
116293,2057995,H. Cummings,Panama,DEF
116997,2057995,G. Torres,Panama,FWD
120717,2057995,O. Haddadi,Tunisia,DEF
120853,2057995,F. Sassi,Tunisia,MID
120900,2057995,R. Bedoui,Tunisia,DEF
125774,2057995,J. Penedo,Panama,GKP
125848,2057995,A. Machado,Panama,DEF
131602,2057995,A. Arroyo,Panama,FWD
131862,2057995,L. Ovalle,Panama,DEF
209354,2057995,F. Ben Youssef,Tunisia,FWD
241077,2057995,Y. Bárcenas,Panama,MID
246946,2057995,E. Skhiri,Tunisia,MID
273683,2057995,F. Escobar,Panama,DEF
293080,2057995,H. Nagguez,Tunisia,DEF
293128,2057995,A. Khalil,Tunisia,MID
331763,2057995,Y. Meriah,Tunisia,DEF
354043,2057995,G. Chaalali,Tunisia,MID
401861,2057995,J. Rodriguez,Panama,MID
408827,2057995,B. Srarfi,Tunisia,MID
7849,2057996,W. Szczęsny,Poland,GKP
14798,2057996,Ł. Piszczek,Poland,DEF
14804,2057996,J. Błaszczykowski,Poland,MID
14817,2057996,R. Lewandowski,Poland,FWD
15054,2057996,M. Diouf,Senegal,FWD
25706,2057996,I. Gueye,Senegal,MID
25726,2057996,K. Koulibaly,Senegal,DEF
25747,2057996,S. Mané,Senegal,FWD
25898,2057996,M. Niang,Senegal,FWD
26115,2057996,S. Sané,Senegal,DEF
27412,2057996,C. N'Doye,Senegal,MID
28529,2057996,Y. Sabaly,Senegal,DEF
32793,2057996,A. N'Diaye,Senegal,MID
33032,2057996,K. Grosicki,Poland,MID
37725,2057996,C. Kouyaté,Senegal,MID
97582,2057996,M. Konaté,Senegal,FWD
99391,2057996,M. Rybus,Poland,DEF
99452,2057996,A. Milik,Poland,FWD
99661,2057996,T. Cionek,Poland,DEF
99833,2057996,B. Bereszyński,Poland,DEF
99902,2057996,P. Zieliński,Poland,MID
133897,2057996,K. N'Diaye,Senegal,GKP
240032,2057996,J. Bednarek,Poland,DEF
240042,2057996,D. Kownacki,Poland,FWD
375348,2057996,M. Wagué,Senegal,DEF
448079,2057996,I. Sarr,Senegal,MID
703,2057997,M. Yoshida,Japan,DEF
3450,2057997,R. Falcao,Colombia,FWD
14763,2057997,S. Okazaki,Japan,FWD
14816,2057997,S. Kagawa,Japan,MID
14836,2057997,T. Inui,Japan,MID
14929,2057997,M. Hasebe,Japan,MID
20517,2057997,Y. Nagatomo,Japan,DEF
20751,2057997,J. Cuadrado,Colombia,MID
25662,2057997,D. Ospina,Colombia,GKP
26518,2057997,C. Sánchez,Colombia,MID
37831,2057997,C. Bacca,Colombia,FWD
37896,2057997,E. Kawashima,Japan,GKP
70096,2057997,J. Rodríguez,Colombia,MID
70136,2057997,S. Arias,Colombia,DEF
91002,2057997,O. Murillo,Colombia,DEF
91019,2057997,J. Quintero,Colombia,MID
91702,2057997,J. Mojica,Colombia,DEF
94650,2057997,G. Haraguchi,Japan,MID
94695,2057997,H. Sakai,Japan,DEF
94814,2057997,G. Shōji,Japan,DEF
94828,2057997,G. Shibasaki,Japan,MID
94831,2057997,Y. Ōsako,Japan,FWD
95010,2057997,H. Yamaguchi,Japan,MID
101592,2057997,K. Honda,Japan,MID
246928,2057997,W. Barrios,Colombia,MID
255738,2057997,J. Lerma,Colombia,MID
257762,2057997,D. Sánchez,Colombia,DEF
3450,2057998,R. Falcao,Colombia,FWD
4814,2057998,A. Aguilar,Colombia,MID
7849,2057998,W. Szczęsny,Poland,GKP
14798,2057998,Ł. Piszczek,Poland,DEF
14817,2057998,R. Lewandowski,Poland,FWD
20751,2057998,J. Cuadrado,Colombia,MID
21097,2057998,K. Glik,Poland,DEF
25662,2057998,D. Ospina,Colombia,GKP
33032,2057998,K. Grosicki,Poland,MID
37831,2057998,C. Bacca,Colombia,FWD
70096,2057998,J. Rodríguez,Colombia,MID
70136,2057998,S. Arias,Colombia,DEF
91019,2057998,J. Quintero,Colombia,MID
91502,2057998,A. Uribe,Colombia,MID
91702,2057998,J. Mojica,Colombia,DEF
99391,2057998,M. Rybus,Poland,DEF
99833,2057998,B. Bereszyński,Poland,DEF
99902,2057998,P. Zieliński,Poland,MID
100140,2057998,J. Góralski,Poland,MID
240032,2057998,J. Bednarek,Poland,DEF
240042,2057998,D. Kownacki,Poland,FWD
246928,2057998,W. Barrios,Colombia,MID
255738,2057998,J. Lerma,Colombia,MID
256634,2057998,Y. Mina,Colombia,DEF
257762,2057998,D. Sánchez,Colombia,DEF
703,2057999,M. Yoshida,Japan,DEF
14730,2057999,T. Usami,Japan,FWD
14763,2057999,S. Okazaki,Japan,FWD
14816,2057999,S. Kagawa,Japan,MID
14836,2057999,T. Inui,Japan,MID
14929,2057999,M. Hasebe,Japan,MID
15054,2057999,M. Diouf,Senegal,FWD
20517,2057999,Y. Nagatomo,Japan,DEF
25706,2057999,I. Gueye,Senegal,MID
25726,2057999,K. Koulibaly,Senegal,DEF
25747,2057999,S. Mané,Senegal,FWD
25898,2057999,M. Niang,Senegal,FWD
26115,2057999,S. Sané,Senegal,DEF
27412,2057999,C. N'Doye,Senegal,MID
28529,2057999,Y. Sabaly,Senegal,DEF
32793,2057999,A. N'Diaye,Senegal,MID
37725,2057999,C. Kouyaté,Senegal,MID
37896,2057999,E. Kawashima,Japan,GKP
94650,2057999,G. Haraguchi,Japan,MID
94695,2057999,H. Sakai,Japan,DEF
94814,2057999,G. Shōji,Japan,DEF
94828,2057999,G. Shibasaki,Japan,MID
94831,2057999,Y. Ōsako,Japan,FWD
101592,2057999,K. Honda,Japan,MID
133897,2057999,K. N'Diaye,Senegal,GKP
207164,2057999,B. N'Diaye,Senegal,MID
375348,2057999,M. Wagué,Senegal,DEF
448079,2057999,I. Sarr,Senegal,MID
703,2058000,M. Yoshida,Japan,DEF
7847,2058000,Ł. Fabiański,Poland,GKP
14730,2058000,T. Usami,Japan,FWD
14749,2058000,G. Sakai,Japan,DEF
14763,2058000,S. Okazaki,Japan,FWD
14817,2058000,R. Lewandowski,Poland,FWD
14836,2058000,T. Inui,Japan,MID
14929,2058000,M. Hasebe,Japan,MID
15282,2058000,S. Peszko,Poland,MID
20517,2058000,Y. Nagatomo,Japan,DEF
21097,2058000,K. Glik,Poland,DEF
